,isbn,rating_count
4385,3822830208,109
4386,9792203036,98
4387,198070489,115
4388,801484464,32
4389,1610400682,16
4390,793581931,12
4391,1408312387,383
4392,771041411,8917
4393,980013143,59
4394,1864710403,2237
4395,800794214,442
4396,1610340825,231
4397,393339971,447
4398,1882701542,98
4399,310265371,25
4400,273740768,31
4401,8887676682,210
4402,9812387056,58
4403,691057737,10
4404,873419995,58
4405,898867266,85
4406,898864968,19
4407,1565044053,1144
4408,618581200,424
4409,157587220X,22
4410,812909275,101
4411,1565044002,599
4412,1402245556,1345
4413,1565044452,33
4414,500012466,8
4415,1565044347,57
4416,1345004370,1039
4417,1565044177,125
4418,812519310,2166
4419,814767370,71
4420,156504455X,53
4421,1589232720,38
4422,62037676,1923
4423,517589850,98
4424,1565049047,140
4425,226532046,36
4426,1565044495,40
4427,1565044355,38
4428,684869241,1238
4429,807062073,81
4430,014303622X,7817
4431,373695365,129
4432,1606060627,12
4433,1906552207,4
4434,5815906484,2273
4435,5224013992,1172
4436,5815900605,4283
4437,1451606427,2075
4438,052128807X,1310
4439,1599554909,70
4440,034540209X,91
4441,345402103,52
4442,1554535689,288
4443,521358124,717
4444,1172438099,1045
4445,253222613,15
4446,984173153,11
4447,743443268,158
4448,074341165X,284
4449,373730888,176
4450,1610343182,539
4451,2756019887,23
4452,140247475,190
4453,873498887,26
4454,956186955,21
4455,1456564684,28
4456,756671485,35
4457,8881835142,15
4458,373876602,53
4459,857155008,48
4460,193333892X,8
4461,373876572,61
4462,140446796,269
4463,1582437432,65
4464,1578632714,55
4465,1578632706,33
4466,786958480,48
4467,373126379,275
4468,373125828,498
4469,373125321,1063
4470,373125984,369
4471,1741759145,1124
4472,674010833,105
4473,312933576,785
4474,8809761316,9
4475,415096863,312
4476,195517334,64
4477,1407124234,2122
4478,192100246,3380
4479,982500556,541
4480,439283132,38
4481,226848655,1248
4482,60728671,1424
4483,226848701,804
4484,1845966384,509
4485,152056580,478
4486,375968334,415
4487,027101931X,34
4488,1930928696,1885
4489,1556527306,1170
4490,1554878292,265
4491,312676581,209
4492,449912655,114
4493,415989396,94
4494,316185094,2020
4495,330237837,5843
4496,1845843908,10
4497,3822850160,1227
4498,1439176574,423
4499,140277219X,71
4500,1421538822,3615
4501,1934876992,292
4502,70542341,385
4503,345520734,1917
4504,1442430419,3165
4505,373618638,85
4506,382285980X,20670
4507,786024119,681
4508,3791337173,51
4509,1843172836,5855
4510,3822814245,84
4511,582381177,47
4512,816670277,72
4513,446385662,332
4514,1569711550,1097
4515,1569711569,703
4516,803266014,29
4517,62067249,73
4518,1861084765,113
4519,142003832,287
4520,1600100619,1072
4521,385904428,5255
4522,1920501436,1098
4523,085715575X,777
4524,1920501460,1053
4525,60937432,736
4526,2845635176,14194
4527,785113363,236
4528,1849700702,259
4529,9667047881,908
4530,1578066492,26
4531,8132100808,300
4532,1400042437,284
4533,195034228,39
4534,805081828,656
4535,262731444,39
4536,195139240,46
4537,375708618,786
4538,226556824,117
4539,6174531,1685
4540,195093879,96
4541,826439993,10
4542,199594937,9
4543,449200019,2099
4544,394578791,3004
4545,415773350,5
4546,761920129,16
4547,1401324290,8360
4548,1597802204,949
4549,061530737X,3
4550,1847800556,21
4551,340970693,64
4552,080153206X,29
4553,373876629,116
4554,385496338,1627
4555,961408804,50
4556,961408820,118
4557,789204827,13
4558,1933495294,312
4559,470920106,111
4560,60932007,212
4561,452009286,889
4562,1593854765,203
4563,1572306599,80
4564,1608192695,314
4565,345304993,113
4566,674008383,121
4567,1609362128,273
4568,1609362187,1922
4569,451234898,753
4570,439095433,258
4571,743205510,67
4572,373862059,281
4573,975922963,15
4574,60731427,11688
4575,195080424,2
4576,814783821,101
4577,801883601,175
4578,1740595300,28
4579,1603582673,90
4580,691012075,88
4581,1408312794,277
4582,879100133,63
4583,812626818,24
4584,3453400526,680
4585,3822885614,17
4586,590441523,191
4587,807001597,187
4588,964191601,267
4589,609600982,222
4590,965653501,69
4591,802721826,9201
4592,052152489X,7
4593,159643600X,3013
4594,897329724,104
4595,426205022,365
4596,1903654726,679
4597,345526104,275
4598,426203518,195
4599,042620350X,180
4600,1844350126,123
4601,764569031,103
4602,1887128352,190
4603,1600582400,85
4604,142406147,49728
4605,1843580071,9
4606,764209175,658
4607,071672443X,18
4608,976531011,536
4609,671622617,362
4610,1578560144,242
4611,1402786654,156
4612,1846058317,16805
4613,743289609,248
4614,440245737,5438
4615,1450216463,40
4616,553381407,11615
4617,756610915,157
4618,1555834159,126
4619,9953716889,21050
4620,1563924285,21
4621,1936850168,5332
4622,1594487979,1587
4623,2351425405,221
4624,1595826971,1143
4625,1456550306,1109
4626,1611240654,247
4627,375866639,279
4628,1575423650,271
4629,373528132,318
4630,1601423489,1724
4631,1933665491,12
4632,155725009X,455
4633,1414331622,81
4634,316101834,226
4635,688048307,253
4636,62020455,314
4637,1884737927,37
4638,760727074,58
4639,782903363,47
4640,1441836314,27377
4641,1405229144,1142
4642,448454513,296
4643,373241704,179
4644,1569702039,113
4645,1458343367,86
4646,1421538431,4812
4647,785152059,437
4648,1601253109,38
4649,852740956,20
4650,1451400748,135
4651,199281254,7
4652,312605056,1370
4653,385313845,40
4654,805061770,3289
4655,426203658,625
4656,345513606,51
4657,307729354,1623
4658,61246506,6086
4659,7217803,1234
4660,7101147,1788
4661,7101082,1781
4662,6482996,2968
4663,586210709,3144
4664,426203682,430
4665,892815035,20
4666,140157905,2070
4667,809447525,44
4668,8758809007,179
4669,60542640,534
4670,426203674,449
4671,816510814,214
4672,160206086X,99
4673,738723290,81
4674,671814443,142
4675,159307607X,59
4676,1606060589,73
4677,055358930X,277
4678,445206381,285
4679,441012477,1495
4680,753821257,253
4681,484023888X,35
4682,4048670972,31
4683,813504252,79
4684,373655835,160
4685,1840224924,196
4686,575096578,95820
4687,1595825835,132
4688,037379357X,241
4689,807041394,194
4690,006075088X,5087
4691,61227323,6143
4692,837536231X,140
4693,380726246,5296
4694,380817691,4359
4695,778312437,684
4696,373717199,44
4697,1586174517,108
4698,451461290,9901
4699,415250048,119
4700,195081161,27
4701,226086658,27
4702,380724987,4913
4703,157174309X,14
4704,184467696X,6948
4705,373695454,162
4706,082543338X,43
4707,373717016,35
4708,743484231,8194
4709,380730820,4763
4710,449003302,4712
4711,262693518,62
4712,380724979,7627
4713,195312953,138
4714,380726254,5257
4715,1609800869,52
4716,486419045,15
4717,451458974,12954
4718,374126062,683
4719,195369688,15
4720,307119726,1696
4721,451458222,21876
4722,571210740,266
4723,553260243,130
4724,451458265,15944
4725,9189196503,769
4726,375756671,740
4727,451457765,46731
4728,61020028,11855
4729,758212151,1759
4730,038073267X,7299
4731,157954956X,47
4732,926888072,56
4733,60554894,6019
4734,307379760,1240
4735,155521455X,11
4736,380732696,1292
4737,743450094,13144
4738,295990929,6
4739,399157484,5115
4740,60733497,19768
4741,802804535,58
4742,1936279754,314
4743,014044534X,2841
4744,140513000,64
4745,160096348X,2027
4746,006201448X,2110
4747,60563753,15536
4748,014030956X,3780
4749,1434400247,316
4750,373874065,79
4751,037361859X,56
4752,373021399,29
4753,61692840,939
4754,976637219,51
4755,61927074,489
4756,307744914,428
4757,1843548550,47
4758,761133194,11
4759,811730468,29
4760,525952306,4087
4761,037550429X,110
4762,805013709,899
4763,143416111,796
4764,521599415,101
4765,1569702128,86
4766,758207034,1948
4767,765353466,1610
4768,745635962,46
4769,1552977722,98
4770,373247524,34
4771,1844164837,294
4772,373793383,77
4773,1935554417,774
4774,141694740X,64018
4775,142966276X,30
4776,785822593,171
4777,451198166,400
4778,881504831,273
4779,312186517,212
4780,747236941,856
4781,195035135,66
4782,807100196,197
4783,674094514,68
4784,195157168,27
4785,1846058201,145
4786,857071416,4640
4787,325723287X,1715
4788,9053333487,2248
4789,9053330283,2454
4790,155407147X,1129
4791,739101579,0
4792,125140819,12
4793,271037636,12
4794,674760751,98
4795,312978944,182
4796,415584523,8
4797,1451608845,264
4798,373874081,45
4799,185149166X,12
4800,373296509,77
4801,7395825,2290
4802,679456724,100549
4803,439698391,626
4804,155022980X,13
4805,471136174,70
4806,1930603002,122
4807,139490906,43
4808,307890635,265
4809,373876769,230
4810,1841881139,32
4811,231123485,6
4812,881339067,116
4813,1601253141,40
4814,1401360211,17390
4815,804721297,44
4816,8183280854,22
4817,1401360203,20782
4818,830757457,19
4819,1421539772,1963
4820,1569479666,356
4821,226043819,214
4822,600609383,29
4823,1402787162,6154
4824,078582748X,50
4825,1848484097,16
4826,1451613814,256
4827,740704818,2479
4828,983286000,37
4829,1609283848,120
4830,521796474,14
4831,1602822123,61
4832,387001638,127
4833,1609284208,2537
4834,1558322450,5815
4835,451223268,2687
4836,1609284259,301
4837,534949657,41
4838,764207334,230
4839,158240691X,894
4840,748101691,4
4841,1615816739,133
4842,425239640,622
4843,1602822239,257
4844,1602822336,410
4845,1602826331,208
4846,159420294X,119
4847,1575420775,520
4848,521347505,70
4849,373528086,128
4850,758242174,3306
4851,1594745277,1581
4852,571225462,5101
4853,1847389767,459
4854,1607379511,2473
4855,373444346,108
4856,849900417,86627
4857,1453802266,2004
4858,1885705026,6140
4859,1600867510,9
4860,517605236,39
4861,960695400,8900
4862,883682060,399
4863,1609611004,742
4864,1402728433,266
4865,786863390,1276
4866,141193069,149
4867,031024773X,74
4868,486445771,9
4869,1444710648,916
4870,883400857X,41
4871,037542394X,2247
4872,857685627,95
4873,1560258144,52
4874,1894063007,179
4875,1561583766,1880
4876,1742373844,1308
4877,1408215330,46
4878,006101141X,2196
4879,1742202624,5
4880,897331540,166
4881,807014370,122
4882,758266944,23429
4883,61010650,1546
4884,1893729877,90
4885,2800148578,664
4886,60786612,291
4887,61097233,10865
4888,61008737,9601
4889,006109921X,6152
4890,1565129857,366
4891,61093327,18101
4892,1400064678,3773
4893,1617930997,4005
4894,61093335,2889
4895,1845115082,30
4896,141007117,236
4897,61042781,1531
4898,517654946,30
4899,1770492704,27
4900,375873481,169
4901,61099686,3074
4902,61099694,4187
4903,758255640,205
4904,1420110365,1697
4905,758258933,1552
4906,075824701X,103
4907,951315579X,46
4908,1451648650,2330
4909,500021201,75
4910,1433520095,3694
4911,806119780,45
4912,60555831,393
4913,373895631,3081
4914,195135431,266
4915,1414339755,1316
4916,1449401023,192
4917,803291051,314
4918,816669740,22
4919,716606828,9
4920,791467392,10
4921,673576086,19
4922,61667935,307
4923,670032646,856
4924,1554077060,10
4925,872496228,15
4926,1879941309,17
4927,803281161,182
4928,1571200339,70
4929,575076879,320
4930,1906387966,25
4931,805062319,94
4932,080327291X,31
4933,226678725,398
4934,822958694,54
4935,193643802X,61
4936,1400068967,2738
4937,1856267008,51
4938,1440308373,19
4939,006201451X,9665
4940,803292619,31
4941,679434380,59
4942,786705388,294
4943,192837974,2143
4944,373016638,14
4945,1582433496,31
4946,951565575,16
4947,013385857X,33
4948,1594202931,541
4949,133102106,24
4950,1569315329,1854
4951,1410107558,1409
4952,155017357X,123
4953,791405818,375
4954,811802248,77
4955,156279082X,161
4956,786713240,63
4957,800719956X,2816
4958,140043543,170
4959,955235979,18
4960,60169648,57
4961,1609050622,1662
4962,1591864925,93
4963,773516638,4
4964,750925167,12
4965,816775060,63
4966,077352231X,34
4967,4048702742,187
4968,089531102X,466
4969,006204169X,298
4970,1426200420,2707
4971,195314603,1463
4972,801012945,214
4973,575089229,535
4974,1423136543,139
4975,1566396409,35
4976,1580176143,111
4977,521188512,315
4978,415902061,303
4979,1594866376,1388
4980,593065700,88058
4981,1594201226,7163
4982,62027786,272
4983,62068520,35659
4984,61958050,9447
4985,61986313,344
4986,62017314,2128
4987,006167351X,647
4988,006206097X,2454
4989,61985791,7863
4990,006199622X,3670
4991,61990655,17805
4992,62003313,5669
4993,62081861,20375
4994,713650605,4215
4995,995334521X,823
4996,62085484,324326
4997,62001817,12080
4998,1933718226,123
4999,62026488,77151
5000,709073836,138
5001,764154028,28
5002,738706345,17
5003,898624932,101
5004,674049306,426
5005,1579903533,30
5006,62012444,1981
5007,226136787,23
5008,62049836,21274
5009,2070362914,172
5010,1452871574,562
5011,300111142,388
5012,762759844,17
5013,3442268214,7953
5014,671760386,138
5015,1420118625,8671
5016,312208545,102
5017,075667185X,201
5018,892724358,75
5019,517705575,172
5020,62024604,2100
5021,1579900097,65
5022,767914848,947
5023,821774182,791
5024,1601407742,3
5025,471592242,2631
5026,199791007,203
5027,312306121,79
5028,006202468X,29810
5029,802408230,1468
5030,1456492055,34
5031,8420406244,103
5032,263180050,21
5033,161581857X,1685
5034,978507517,5017
5035,801489474,3
5036,809050633,1262
5037,812693906,115
5038,031612818X,1064
5039,1935071270,600
5040,743444051,1198
5041,60871407,2728
5042,688169988,190
5043,62004360,10493
5044,935526501,1589
5045,935526730,685
5046,935526617,1083
5047,1591143519,26
5048,074251126X,94
5049,743496647,614
5050,1607051737,54
5051,743459008,709
5052,141010754,68
5053,395628814,50
5054,747560218,1181
5055,62026089,21731
5056,373892403,555
5057,1421539357,1363
5058,263876195,31
5059,981610234,35
5060,684126133,52
5061,1443104655,94
5062,054512333X,1541
5063,441519458,397
5064,1560852119,87
5065,199594449,15
5066,335238815,9
5067,755100530,484
5068,6482708,12499
5069,761988777,634
5070,786708875,62
5071,1608820130,128
5072,9023461800,176
5073,1593852207,23
5074,1857983254,2478
5075,1857987497,1913
5076,736427805,25
5077,125153929,49
5078,373617534,138
5079,1567181252,43
5080,1884167691,158
5081,306811332,9867
5082,1585360139,101
5083,1575651009,17
5084,1435458869,186
5085,441519628,248
5086,441519644,255
5087,078354751X,239
5088,1596061200,872
5089,1433111624,3
5090,807552518,44
5091,373815417,117
5092,321498828,161
5093,143352306X,614
5094,791432823,78
5095,470591331,1324
5096,307586626,241
5097,61857718,832
5098,395877539,688
5099,156975974X,208
5100,399157859,6246
5101,067004797X,52
5102,073821423X,761
5103,1849085153,105
5104,142401765,65407
5105,670061107,52479
5106,385720521,220
5107,62033328,315
5108,61974331,3015
5109,1400052785,9506
5110,055357857X,3649
5111,110122245X,3056
5112,083082250X,2394
5113,517697025,169
5114,1426891504,21
5115,670034878,341
5116,425103277,264
5117,199768358,59
5118,143035908,753
5119,876044011,727
5120,749008695,568
5121,446351024,1312
5122,446349828,187
5123,754656950,5
5124,1906552444,20
5125,312562756,5187
5126,1848542976,429
5127,184809227X,2748
5128,313392617,4
5129,61714321,15954
5130,1592249787,1175
5131,195166787,203
5132,1587432978,161
5133,743428226,157
5134,375705406,365
5135,807589144,57
5136,903505436,51
5137,071904054X,51
5138,345440692,3769
5139,593050703,19
5140,805449825,44
5141,1850291853,19
5142,892725338,222
5143,132180235,464
5144,387914951,1604
5145,1862070946,1443
5146,446357847,481
5147,744594685,18
5148,744594650,22
5149,801884039,64
5150,743287932,20307
5151,752843826,12
5152,1583940839,122
5153,9684970587,8699
5154,9028203214,63
5155,9871138229,61
5156,1403989826,328
5157,3462031074,162
5158,1585423157,141
5159,143037145,572392
5160,8420406643,251
5161,1558611436,34
5162,1930538960,2
5163,1920484957,893
5164,715313002,60
5165,942391527,77
5166,1466445661,7504
5167,9044517287,188
5168,312969198,8897
5169,61914622,1044
5170,861713338,42
5171,373444354,174
5172,520220137,252
5173,8822005570,28
5174,1419700022,35
5175,805238468,32
5176,316143472,194594
5177,807834483,46
5178,1845135970,664
5179,811875040,2166
5180,375724575,644
5181,785147195,414
5182,821773844,1122
5183,521156335,38
5184,373303122,1431
5185,821744380,7
5186,451206789,249
5187,821778137,22
5188,373071329,86
5189,553217623,17
5190,553218212,22
5191,094462734X,85
5192,553218565,44
5193,553440047,25
5194,553441175,18
5195,553443763,14
5196,1456376780,868
5197,1172155348,14
5198,785268480,4248
5199,738726702,29
5200,1847920985,250
5201,1891105116,1631
5202,1856269302,75
5203,736427465,136
5204,1905367120,111
5205,747806802,4
5206,380814390,6700
5207,1934129003,432
5208,679847596,34388
5209,1591825032,1043
5210,1591823641,1781
5211,1591825040,900
5212,1591825059,940
5213,1591825067,1189
5214,778313077,43085
5215,1891105167,397
5216,1561011932,219
5217,252070984,18
5218,1564777383,20
5219,3867197237,112
5220,976692805,24
5221,821258486,101
5222,140045279,898
5223,821228579,208
5224,1401310648,4807
5225,310329035,819
5226,075823497X,2016
5227,1873982291,277
5228,1426888775,28
5229,892724684,445
5230,226320847,2387
5231,1580112765,49
5232,811857875,14
5233,1600940064,172
5234,743258142,23
5235,330449168,978
5236,821261819,237
5237,801866626,26
5238,1582971013,117
5239,807848409,35
5240,812211650,82
5241,312347812,1017
5242,300053762,7
5243,449217507,161
5244,385532377,13628
5245,736062785,5833
5246,312359772,13407
5247,080242337X,236
5248,932633161,836
5249,1616135794,5
5250,736919147,658
5251,1570622027,1135
5252,1570627576,179
5253,877736375,102
5254,877736367,87
5255,60090499,166
5256,1590304934,157
5257,155013082X,86
5258,60529326,451
5259,1602535361,11
5260,192834495,631
5261,460873121,4319
5262,1573672351,9
5263,736040129,84
5264,881506419,35
5265,805002413,212
5266,159582748X,19054
5267,821226207,48
5268,61963763,676
5269,824967550,11
5270,1600109446,304
5271,1846971748,314
5272,2070634698,355
